fold,f1,precision,recall,accuracy,pc_EBOV_f1,pc_EBOV_precision,pc_EBOV_recall,pc_H1N1_f1,pc_H1N1_precision,pc_H1N1_recall,pc_H5N1_f1,pc_H5N1_precision,pc_H5N1_recall,pc_LASV_f1,pc_LASV_precision,pc_LASV_recall,pc_MARV_f1,pc_MARV_precision,pc_MARV_recall,pc_Mock_f1,pc_Mock_precision,pc_Mock_recall,pc_NiV_f1,pc_NiV_precision,pc_NiV_recall,pc_RSV_f1,pc_RSV_precision,pc_RSV_recall,pc_RVFV_f1,pc_RVFV_precision,pc_RVFV_recall,pc_SFSV_f1,pc_SFSV_precision,pc_SFSV_recall,k
4,0.1111111111111111,0.1388888888888889,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.25,0.5,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
1,0.2195488721804511,0.19649122807017544,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2857142857142857,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2,0.28771929824561404,0.3333333333333333,0.3157894736842105,0.3157894736842105,0.4,0.3333333333333333,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11
3,0.18997493734335838,0.156140350877193,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5714285714285714,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11
4,0.10793650793650794,0.08148148148148149,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.5714285714285714,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11
1,0.17627401837928153,0.19398496240601504,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.2222222222222222,0.14285714285714285,0.5,0.0,0.0,0.0,0.2857142857142857,0.2,0.5,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2,0.11929824561403508,0.09649122807017542,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,12
3,0.18070175438596492,0.14035087719298245,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6666666666666666,1.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.5,12
4,0.182010582010582,0.19259259259259257,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.2857142857142857,0.2,0.5,0.6666666666666666,1.0,0.5,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12
1,0.13333333333333333,0.15350877192982457,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.2,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,13
2,0.1824561403508772,0.19298245614035087,0.21052631578947367,0.21052631578947367,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,13
3,0.2333333333333333,0.24561403508771926,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.25,0.16666666666666666,0.5,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,13
4,0.2613756613756614,0.28148148148148144,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.2857142857142857,0.2,0.5,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,13
1,0.08421052631578947,0.07017543859649122,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2,0.1423558897243108,0.1614035087719298,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.2857142857142857,0.2,0.5,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14
3,0.06549707602339182,0.05012531328320802,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.2222222222222222,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4,0.15026455026455027,0.17037037037037037,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14
1,0.03508771929824561,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2,0.09473684210526316,0.08771929824561403,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,15
3,0.16959064327485382,0.18796992481203006,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.4444444444444444,0.2857142857142857,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
4,0.1685185185185185,0.18055555555555555,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.25,0.16666666666666666,0.5,0.6666666666666666,1.0,0.5,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,0.0,15
