replicate,k,purity
25,8,0.42108
26,8,0.33116
27,8,0.4231600000000001
28,8,0.42393000000000003
29,8,0.41686999999999996
30,8,0.42140000000000005
31,8,0.49285000000000007
32,8,0.42698
33,8,0.44510000000000005
34,8,0.41628999999999994
35,8,0.43975
36,8,0.42462999999999995
37,8,0.45358
38,8,0.42067999999999994
39,8,0.5147999999999999
40,8,0.33097999999999994
41,8,0.4383699999999999
42,8,0.33696000000000004
43,8,0.3279600000000001
44,8,0.32849
45,8,0.41408000000000006
46,8,0.44136999999999993
47,8,0.43883
48,8,0.51207
49,8,0.41807999999999995
0,9,0.36978000000000005
1,9,0.4226
2,9,0.43118999999999996
3,9,0.42256
4,9,0.55574
5,9,0.56339
6,9,0.33952000000000004
7,9,0.42241
8,9,0.42761999999999994
9,9,0.43338
10,9,0.42565
11,9,0.32689
12,9,0.44799
13,9,0.33662000000000003
14,9,0.43246
15,9,0.44654999999999995
16,9,0.41857
17,9,0.41681
18,9,0.43052999999999997
19,9,0.44123
20,9,0.42406000000000005
21,9,0.42808999999999997
22,9,0.4251899999999999
23,9,0.41777
24,9,0.41603
25,9,0.4396
26,9,0.52785
27,9,0.43045999999999995
28,9,0.5210199999999999
29,9,0.42962999999999996
30,9,0.61058
31,9,0.42139999999999994
32,9,0.426
33,9,0.32674000000000003
34,9,0.41934000000000005
35,9,0.35180999999999996
36,9,0.42890999999999996
37,9,0.4499700000000001
38,9,0.32641
39,9,0.42652
40,9,0.43344000000000005
41,9,0.4258
42,9,0.3315
43,9,0.44634
44,9,0.42808999999999997
45,9,0.33424
46,9,0.41691
47,9,0.32729
48,9,0.42332000000000003
49,9,0.42856999999999995
0,10,0.41672000000000003
1,10,0.42146999999999996
2,10,0.42068000000000005
3,10,0.42153
4,10,0.42878
5,10,0.41759
6,10,0.41746
7,10,0.43829
8,10,0.42374999999999996
9,10,0.46959
10,10,0.41000000000000003
11,10,0.41138
12,10,0.51978
13,10,0.41424000000000005
14,10,0.51267
15,10,0.42664
16,10,0.4294700000000001
17,10,0.41782
18,10,0.4241
19,10,0.5136499999999999
20,10,0.41598000000000007
21,10,0.42164999999999997
22,10,0.42202
23,10,0.42504
24,10,0.42016
