replicate,k,purity
37,8,0.14711000000000002
38,8,0.39132
39,8,0.25472
40,8,0.13833
41,8,0.21134
42,8,0.14994000000000002
43,8,0.11623999999999998
44,8,0.16479000000000002
45,8,0.19544999999999998
46,8,0.1653
47,8,0.20223
48,8,0.17363999999999996
49,8,0.19349
0,9,0.15512
1,9,0.11371000000000002
2,9,0.24017
3,9,0.14174
4,9,0.13942
5,9,0.14241
6,9,0.21386
7,9,0.16763999999999998
8,9,0.17171
9,9,0.18313
10,9,0.14983
11,9,0.15982
12,9,0.15295
13,9,0.11645000000000001
14,9,0.12868
15,9,0.15102
16,9,0.24917000000000003
17,9,0.17853999999999998
18,9,0.17265999999999998
19,9,0.21647
20,9,0.11255
21,9,0.12743
22,9,0.16610999999999998
23,9,0.13934
24,9,0.16466
25,9,0.14809
26,9,0.13899999999999998
27,9,0.19276
28,9,0.18216
29,9,0.15367
30,9,0.20251000000000002
31,9,0.14791999999999997
32,9,0.14604
33,9,0.26937999999999995
34,9,0.15542999999999998
35,9,0.14311
36,9,0.18473
37,9,0.14292
38,9,0.18341000000000002
39,9,0.18109999999999998
40,9,0.14559000000000002
41,9,0.20529000000000003
42,9,0.15361000000000002
43,9,0.19104
44,9,0.14692
45,9,0.13437
46,9,0.15061
47,9,0.11479000000000002
48,9,0.19102999999999998
49,9,0.20728
0,10,0.15685
1,10,0.15723
2,10,0.21597000000000005
3,10,0.19872
4,10,0.17496
5,10,0.17579
6,10,0.21261999999999998
7,10,0.20896000000000003
8,10,0.20322
9,10,0.16576
10,10,0.19954
11,10,0.21319000000000005
12,10,0.20450999999999997
13,10,0.16037
14,10,0.23268000000000005
15,10,0.18280000000000002
16,10,0.19427999999999998
17,10,0.15724
18,10,0.21749000000000004
19,10,0.19388
20,10,0.20738999999999996
21,10,0.20462999999999995
22,10,0.22702999999999998
23,10,0.17395000000000002
24,10,0.18653
25,10,0.15585999999999997
26,10,0.269
27,10,0.17643
28,10,0.21097000000000002
29,10,0.20884999999999998
30,10,0.20422
31,10,0.21330999999999997
32,10,0.21463000000000002
33,10,0.22481999999999996
34,10,0.18775000000000003
35,10,0.18611
36,10,0.17082999999999998
37,10,0.20542000000000002
38,10,0.21938
39,10,0.21539999999999998
40,10,0.16168
41,10,0.23287999999999998
42,10,0.19546
43,10,0.15794
44,10,0.14672
45,10,0.30563
46,10,0.1581
47,10,0.21526
48,10,0.22979
49,10,0.19
0,11,0.16811
1,11,0.21923999999999996
2,11,0.18633
3,11,0.20084
4,11,0.18733000000000002
5,11,0.22151
6,11,0.21135999999999994
7,11,0.18194
8,11,0.23006000000000001
9,11,0.19446999999999998
10,11,0.18531
11,11,0.17534
12,11,0.16869
13,11,0.18637
14,11,0.19215
15,11,0.21456000000000003
16,11,0.17395
17,11,0.18836
18,11,0.15653
19,11,0.18151
20,11,0.18395
21,11,0.28289
22,11,0.21987
23,11,0.17378
24,11,0.20379999999999998
25,11,0.18653
26,11,0.16088
27,11,0.17204000000000003
28,11,0.18736
29,11,0.18029
30,11,0.17187000000000002
31,11,0.19763000000000003
32,11,0.1754
33,11,0.18555
34,11,0.20107
35,11,0.18849
36,11,0.16358
37,11,0.19759
38,11,0.17367000000000002
39,11,0.16975
40,11,0.19336
41,11,0.19058000000000003
42,11,0.20166999999999996
43,11,0.16526999999999997
44,11,0.18934
45,11,0.17053000000000001
46,11,0.17980000000000002
47,11,0.19812000000000002
48,11,0.17417
49,11,0.18243
0,12,0.18883999999999995
1,12,0.18446
2,12,0.17664999999999997
3,12,0.19603
4,12,0.19097999999999998
5,12,0.20467000000000005
6,12,0.27336
7,12,0.21080000000000002
8,12,0.19053
9,12,0.18521
10,12,0.27382999999999996
11,12,0.20507999999999998
