replicate,k,purity
48,6,0.10666
49,6,0.10495999999999998
0,7,0.10476999999999999
1,7,0.09997999999999999
2,7,0.09997
3,7,0.10817000000000002
4,7,0.10667999999999997
5,7,0.10461000000000001
6,7,0.10489
7,7,0.09997
8,7,0.09999
9,7,0.09996999999999999
10,7,0.09998
11,7,0.11713
12,7,0.09997
13,7,0.10931000000000002
14,7,0.09998
15,7,0.09999000000000001
16,7,0.1101
17,7,0.09997999999999999
18,7,0.09996999999999999
19,7,0.11097000000000001
20,7,0.1061
21,7,0.10815999999999999
22,7,0.10629999999999999
23,7,0.10665
24,7,0.10501
25,7,0.09997999999999999
26,7,0.10395000000000001
27,7,0.09998
28,7,0.10321
29,7,0.11288000000000001
30,7,0.11376
31,7,0.11381999999999999
32,7,0.10647
33,7,0.09998
34,7,0.10702
35,7,0.11742999999999999
36,7,0.10669
37,7,0.11313
38,7,0.10629
39,7,0.10525999999999999
40,7,0.09997999999999999
41,7,0.10547
42,7,0.09999
43,7,0.20561
44,7,0.10477
45,7,0.10397
46,7,0.09996999999999999
47,7,0.11572
48,7,0.10935999999999998
49,7,0.10519
0,8,0.09996999999999999
1,8,0.09997
2,8,0.11710000000000001
3,8,0.1
4,8,0.10286999999999999
5,8,0.09998
6,8,0.10965
7,8,0.11481
8,8,0.09997
9,8,0.09998
10,8,0.10346999999999999
11,8,0.10691999999999999
12,8,0.10313999999999998
13,8,0.10666
14,8,0.09996999999999999
15,8,0.11069
16,8,0.10420999999999998
17,8,0.10269999999999999
18,8,0.10819000000000001
19,8,0.09997
20,8,0.09997999999999999
21,8,0.10408999999999999
22,8,0.10633999999999999
23,8,0.10690999999999999
24,8,0.10441
25,8,0.1
26,8,0.09999
27,8,0.10618000000000001
28,8,0.09997999999999999
29,8,0.10563
30,8,0.10579000000000001
31,8,0.10516
32,8,0.10249000000000001
33,8,0.10908
34,8,0.11531
35,8,0.09996000000000001
36,8,0.10466
37,8,0.10620999999999998
38,8,0.10412999999999999
39,8,0.09999
40,8,0.10438999999999998
41,8,0.09997999999999999
42,8,0.09996999999999999
43,8,0.10327
44,8,0.10622000000000001
45,8,0.10459
46,8,0.10755999999999999
47,8,0.10822000000000001
48,8,0.10479999999999998
49,8,0.09999
0,9,0.11123000000000001
1,9,0.10718999999999998
2,9,0.10738
3,9,0.19827999999999998
4,9,0.1172
5,9,0.11796999999999998
6,9,0.09997999999999999
7,9,0.10794
8,9,0.10602999999999999
9,9,0.09999
10,9,0.09997
11,9,0.10428
12,9,0.09998
13,9,0.09997
14,9,0.10728
15,9,0.13857
16,9,0.11423999999999998
17,9,0.11188999999999998
18,9,0.10114999999999999
19,9,0.1042
20,9,0.10402
21,9,0.10221
22,9,0.11409
23,9,0.10539000000000001
24,9,0.09997999999999999
25,9,0.11339999999999999
26,9,0.10560999999999998
27,9,0.10228
28,9,0.09999
29,9,0.11994
30,9,0.10495999999999998
31,9,0.11224999999999999
32,9,0.10860999999999998
33,9,0.10345
34,9,0.10538999999999998
35,9,0.10816999999999999
36,9,0.11256999999999999
37,9,0.10756999999999999
38,9,0.11186999999999998
39,9,0.10373999999999999
40,9,0.10553000000000001
41,9,0.09999
42,9,0.09997999999999999
43,9,0.10342
44,9,0.11059
45,9,0.09997999999999999
46,9,0.09999000000000001
47,9,0.11499
48,9,0.10632000000000001
49,9,0.09999
0,10,0.10851999999999999
1,10,0.11577
2,10,0.10674000000000002
3,10,0.10812
4,10,0.10793
5,10,0.12498000000000001
6,10,0.10741999999999999
7,10,0.11718999999999999
8,10,0.10222
9,10,0.10464999999999999
10,10,0.11895
11,10,0.11495999999999999
12,10,0.1216
13,10,0.10872000000000001
14,10,0.10647999999999999
15,10,0.10855
16,10,0.11095999999999999
17,10,0.09998
18,10,0.10749
19,10,0.10873
20,10,0.11139000000000002
21,10,0.11085999999999999
22,10,0.11277000000000001
23,10,0.10621
24,10,0.10893
25,10,0.10504
26,10,0.11325999999999999
27,10,0.11612
28,10,0.10398
29,10,0.10812
30,10,0.11333
31,10,0.10737999999999999
32,10,0.10854
33,10,0.10753000000000001
34,10,0.13557
35,10,0.11569999999999998
36,10,0.10310000000000001
37,10,0.09997999999999999
38,10,0.11548
39,10,0.11382
40,10,0.1075
41,10,0.11049999999999997
42,10,0.10849
43,10,0.11589999999999998
44,10,0.11206
45,10,0.11063
46,10,0.09998
47,10,0.09999
48,10,0.10185999999999999
49,10,0.10432
0,11,0.11691
1,11,0.11366000000000001
2,11,0.11259999999999999
3,11,0.20417000000000002
4,11,0.11023000000000001
5,11,0.10791999999999999
6,11,0.11805999999999998
7,11,0.11254000000000002
8,11,0.20685000000000003
9,11,0.10764999999999998
10,11,0.11159999999999999
11,11,0.11524000000000001
12,11,0.10951
13,11,0.11094
14,11,0.11506000000000001
15,11,0.11484999999999998
16,11,0.11225
17,11,0.11039999999999998
18,11,0.10805000000000001
19,11,0.10933000000000001
20,11,0.11249000000000002
21,11,0.10652999999999999
22,11,0.10898999999999999
23,11,0.11642
24,11,0.1153
25,11,0.11281
26,11,0.11023000000000001
27,11,0.11112999999999999
28,11,0.11463000000000001
29,11,0.10456999999999998
30,11,0.11095000000000002
31,11,0.10841
32,11,0.10808999999999999
33,11,0.10634000000000002
34,11,0.11155999999999999
35,11,0.11698
36,11,0.11220999999999999
37,11,0.10988
38,11,0.11103
39,11,0.11359999999999999
40,11,0.10979000000000001
41,11,0.11037
42,11,0.10793
43,11,0.11135999999999999
44,11,0.11435999999999998
45,11,0.2084
46,11,0.11305000000000001
47,11,0.11221999999999999
48,11,0.11116
49,11,0.11839000000000002
0,12,0.11116000000000001
1,12,0.1092
2,12,0.11117999999999999
3,12,0.11269
4,12,0.10618000000000001
5,12,0.10848
6,12,0.10928
7,12,0.11023000000000001
8,12,0.11127000000000001
9,12,0.17060999999999998
10,12,0.11148
11,12,0.10886
12,12,0.10969
13,12,0.11124
14,12,0.10881
15,12,0.11338999999999999
16,12,0.11165
17,12,0.10822000000000001
18,12,0.11034
19,12,0.10907
20,12,0.11015000000000001
21,12,0.11077999999999999
22,12,0.10812999999999999
23,12,0.11374
24,12,0.11081
25,12,0.11285
26,12,0.11182
27,12,0.11116999999999999
28,12,0.11331
29,12,0.10651999999999999
30,12,0.10999
31,12,0.11240999999999998
32,12,0.10989
33,12,0.11140999999999998
34,12,0.10981
35,12,0.11043
36,12,0.11878999999999999
37,12,0.11187
38,12,0.11699999999999999
39,12,0.10983000000000001
40,12,0.10908999999999999
41,12,0.10894000000000001
42,12,0.11011000000000001
43,12,0.11098000000000001
44,12,0.20275999999999997
45,12,0.10823
46,12,0.1205
47,12,0.11377000000000001
48,12,0.10986
49,12,0.10844000000000001
0,13,0.11000000000000001
1,13,0.11161000000000001
2,13,0.12021000000000001
3,13,0.11212000000000003
4,13,0.10973999999999999
5,13,0.22315000000000002
6,13,0.10956999999999999
7,13,0.12299
8,13,0.11393
9,13,0.11591999999999998
10,13,0.11696
11,13,0.11004
12,13,0.11214000000000002
13,13,0.10907
14,13,0.10711000000000001
15,13,0.11523000000000001
16,13,0.11301000000000001
17,13,0.10961000000000001
18,13,0.11205000000000001
19,13,0.10844000000000001
20,13,0.10933999999999999
21,13,0.11156999999999997
22,13,0.14561000000000002
23,13,0.10979000000000001
24,13,0.11596
25,13,0.11621
26,13,0.11051
27,13,0.11454999999999997
28,13,0.11052
29,13,0.10986
30,13,0.11082999999999998
31,13,0.11392
32,13,0.1121
33,13,0.10754000000000001
34,13,0.11447
35,13,0.20787
36,13,0.13076000000000002
37,13,0.11242
38,13,0.11200999999999998
39,13,0.11516
40,13,0.10955000000000001
41,13,0.11612
42,13,0.11361000000000002
43,13,0.10985
44,13,0.11465999999999998
45,13,0.20611000000000002
46,13,0.11499999999999999
47,13,0.10963
48,13,0.11098999999999999
49,13,0.11068
0,14,0.12039000000000002
1,14,0.11013999999999999
2,14,0.11159
3,14,0.10955999999999999
4,14,0.11714000000000002
5,14,0.11456
6,14,0.11161999999999998
7,14,0.11583000000000002
8,14,0.11013999999999999
9,14,0.11627999999999998
10,14,0.11127000000000001
11,14,0.1123
12,14,0.11424999999999999
13,14,0.10967
14,14,0.20506000000000002
15,14,0.21402000000000002
16,14,0.10948
17,14,0.11105000000000001
18,14,0.11049000000000002
19,14,0.1112
20,14,0.11132
21,14,0.11025
22,14,0.11195
23,14,0.12534
24,14,0.10994999999999999
25,14,0.11112999999999999
26,14,0.11687
27,14,0.11195999999999999
28,14,0.11288000000000001
29,14,0.11779999999999999
30,14,0.10876999999999999
31,14,0.11207
32,14,0.11151
33,14,0.11200999999999998
34,14,0.11033
35,14,0.11324000000000001
36,14,0.11406000000000001
37,14,0.11991
38,14,0.10899999999999999
39,14,0.11942
40,14,0.11169999999999998
41,14,0.10841999999999999
42,14,0.20673999999999998
43,14,0.11653
44,14,0.20610000000000003
45,14,0.11184000000000001
46,14,0.12031
47,14,0.20990999999999999
48,14,0.10896000000000002
49,14,0.11038
0,15,0.1258
1,15,0.11911999999999998
2,15,0.10901000000000001
3,15,0.10962999999999998
4,15,0.10884
5,15,0.11156999999999999
6,15,0.11881000000000001
7,15,0.11492
8,15,0.11107999999999998
9,15,0.10969999999999999
10,15,0.11059999999999999
11,15,0.1113
12,15,0.12623
13,15,0.11422000000000002
14,15,0.11767000000000001
15,15,0.11193
16,15,0.11154
17,15,0.10924
18,15,0.11772
19,15,0.10889
20,15,0.10838999999999999
21,15,0.10906
22,15,0.11445000000000001
23,15,0.11521999999999999
24,15,0.11509
25,15,0.11123999999999998
26,15,0.10848
27,15,0.11224
28,15,0.11067
29,15,0.11019000000000001
30,15,0.11888000000000003
31,15,0.10946
32,15,0.11403
33,15,0.12891000000000002
34,15,0.11465999999999998
35,15,0.11299
36,15,0.10937
37,15,0.11083999999999998
38,15,0.11172
39,15,0.11163000000000001
40,15,0.11006
41,15,0.11793000000000002
42,15,0.11004
43,15,0.11030999999999999
44,15,0.11628000000000001
45,15,0.11589999999999998
46,15,0.1091
47,15,0.11087
48,15,0.11102999999999999
49,15,0.10885000000000003
