replicate,k,purity
13,10,0.14896
14,10,0.14325000000000002
15,10,0.15819999999999998
16,10,0.15876
17,10,0.1502
18,10,0.14482
19,10,0.14331
20,10,0.15076
21,10,0.13851
22,10,0.15855000000000002
23,10,0.13691
24,10,0.24142999999999998
25,10,0.13656000000000001
26,10,0.15143
27,10,0.16413
28,10,0.14498000000000003
29,10,0.15770999999999996
30,10,0.13828000000000001
31,10,0.139
32,10,0.15251
33,10,0.13495000000000001
34,10,0.13808000000000004
35,10,0.16004000000000002
36,10,0.14009
37,10,0.14842999999999998
38,10,0.14908000000000002
39,10,0.13509
40,10,0.13973
41,10,0.15605000000000002
42,10,0.15428000000000003
43,10,0.15523000000000003
44,10,0.15115000000000003
45,10,0.13663
46,10,0.13609
47,10,0.13848
48,10,0.13688
49,10,0.14069
0,11,0.14646
1,11,0.14553
2,11,0.14506999999999998
3,11,0.14675
4,11,0.17517
5,11,0.13218000000000002
6,11,0.14514999999999997
7,11,0.14167000000000002
8,11,0.14034000000000002
9,11,0.13541999999999998
10,11,0.14130000000000004
11,11,0.14389
12,11,0.14166
13,11,0.13417
14,11,0.15641
15,11,0.14611000000000002
16,11,0.14777
17,11,0.13626
18,11,0.13319
19,11,0.13572
20,11,0.13316
21,11,0.14262999999999998
22,11,0.14716
23,11,0.13523000000000002
24,11,0.13732
25,11,0.14858
26,11,0.13681000000000001
27,11,0.14434
28,11,0.1356
29,11,0.18071999999999996
30,11,0.24420999999999998
31,11,0.14563
32,11,0.13709
33,11,0.13172999999999999
34,11,0.14066
35,11,0.14020000000000002
36,11,0.13888
37,11,0.13030999999999998
38,11,0.14677
39,11,0.14765
40,11,0.14258
41,11,0.13164000000000003
42,11,0.13668999999999998
43,11,0.13299999999999998
44,11,0.13133999999999998
45,11,0.13898000000000002
46,11,0.13443
47,11,0.13516
48,11,0.13438999999999998
49,11,0.14112999999999998
0,12,0.14298000000000002
1,12,0.14179000000000003
2,12,0.15031
3,12,0.17111000000000004
4,12,0.14954
5,12,0.14289000000000002
6,12,0.14304
7,12,0.14440999999999998
8,12,0.14243999999999998
9,12,0.14453
10,12,0.14331
11,12,0.15869
12,12,0.14468
13,12,0.14369
14,12,0.14851999999999999
15,12,0.15106
16,12,0.14499
17,12,0.14821
18,12,0.14588
19,12,0.15092999999999998
20,12,0.16229
21,12,0.14048
22,12,0.14569
23,12,0.14031999999999997
24,12,0.14723999999999998
25,12,0.14074
26,12,0.14350000000000002
27,12,0.14186
28,12,0.14501000000000003
29,12,0.14097
30,12,0.1625
31,12,0.15232
32,12,0.24335999999999997
33,12,0.1475
34,12,0.17699
35,12,0.17606
36,12,0.16754
37,12,0.13837
38,12,0.163
39,12,0.14611
40,12,0.14077
41,12,0.14655
42,12,0.15605
43,12,0.14036
44,12,0.14017000000000002
45,12,0.16088
46,12,0.14337000000000003
47,12,0.13901000000000002
48,12,0.15360999999999997
49,12,0.1471
0,13,0.14661999999999997
1,13,0.14637
2,13,0.14152
3,13,0.14895
4,13,0.14822
5,13,0.14754
6,13,0.14761000000000002
7,13,0.15161
8,13,0.15045999999999998
9,13,0.14531999999999998
10,13,0.14728000000000002
11,13,0.14875000000000002
12,13,0.15158
13,13,0.15306999999999998
14,13,0.14765999999999996
15,13,0.15098
16,13,0.14735000000000004
17,13,0.14404
18,13,0.14884999999999998
19,13,0.14942
20,13,0.15244
21,13,0.15711999999999998
22,13,0.14517
23,13,0.15905999999999998
24,13,0.14919
25,13,0.14866
26,13,0.15306
27,13,0.17502
28,13,0.14642
29,13,0.15716
30,13,0.16938999999999999
31,13,0.17541999999999996
32,13,0.15761
33,13,0.15278999999999998
34,13,0.14604999999999996
35,13,0.15596000000000002
36,13,0.14887
37,13,0.14407
38,13,0.14723
39,13,0.16542
40,13,0.14905
41,13,0.14611000000000002
42,13,0.14728
43,13,0.14695999999999998
44,13,0.15081
45,13,0.26818
46,13,0.15116
47,13,0.18762
48,13,0.14892999999999998
49,13,0.17255000000000004
0,14,0.14553
1,14,0.14644
2,14,0.15045000000000003
3,14,0.15316999999999997
4,14,0.17370000000000002
5,14,0.15138000000000001
6,14,0.17240000000000003
7,14,0.15171
8,14,0.15036
9,14,0.17793
10,14,0.17999
11,14,0.14916000000000001
12,14,0.15002
13,14,0.15096
14,14,0.15368
15,14,0.15141
16,14,0.15321
17,14,0.15431
18,14,0.14998999999999998
19,14,0.15255999999999997
20,14,0.14916000000000001
21,14,0.14669000000000001
22,14,0.17564
23,14,0.15821000000000002
24,14,0.14538999999999996
25,14,0.14309
26,14,0.15259
27,14,0.18642
28,14,0.15158999999999997
29,14,0.17082
30,14,0.15494000000000002
31,14,0.16935
32,14,0.14518999999999999
33,14,0.17718
34,14,0.15233000000000002
35,14,0.14489
36,14,0.15142
37,14,0.14909
38,14,0.17079999999999998
39,14,0.15009999999999998
40,14,0.14797
41,14,0.16052000000000002
42,14,0.14819999999999997
43,14,0.27827999999999997
44,14,0.15542999999999998
45,14,0.15364
46,14,0.15848
47,14,0.18189000000000002
48,14,0.17909
49,14,0.1526
0,15,0.15422
1,15,0.15739999999999998
2,15,0.16731000000000001
3,15,0.16512
4,15,0.15804
5,15,0.17426
6,15,0.15557999999999997
7,15,0.18242000000000003
8,15,0.18492
9,15,0.16529
10,15,0.15057
11,15,0.15833
12,15,0.14812999999999998
13,15,0.16653999999999997
14,15,0.15725
15,15,0.18031000000000003
16,15,0.15073999999999999
17,15,0.15508
18,15,0.18078
19,15,0.28602
20,15,0.15574000000000002
21,15,0.16005
22,15,0.1621
23,15,0.16003
24,15,0.15638000000000002
25,15,0.15008
26,15,0.17507
27,15,0.16197
28,15,0.1508
29,15,0.15147
30,15,0.17270000000000002
31,15,0.17914000000000002
32,15,0.15535
33,15,0.15175
34,15,0.15565
35,15,0.16227
36,15,0.1572
37,15,0.15669
38,15,0.15326
39,15,0.14847
40,15,0.14823999999999998
41,15,0.15991000000000002
42,15,0.16074000000000002
43,15,0.15575
44,15,0.1556
45,15,0.15194999999999997
46,15,0.15408
47,15,0.18026
48,15,0.17610999999999996
49,15,0.18139
