fold,f1,precision,recall,accuracy,pc_EBOV_f1,pc_EBOV_precision,pc_EBOV_recall,pc_H1N1_f1,pc_H1N1_precision,pc_H1N1_recall,pc_H5N1_f1,pc_H5N1_precision,pc_H5N1_recall,pc_LASV_f1,pc_LASV_precision,pc_LASV_recall,pc_MARV_f1,pc_MARV_precision,pc_MARV_recall,pc_Mock_f1,pc_Mock_precision,pc_Mock_recall,pc_NiV_f1,pc_NiV_precision,pc_NiV_recall,pc_RSV_f1,pc_RSV_precision,pc_RSV_recall,pc_RVFV_f1,pc_RVFV_precision,pc_RVFV_recall,pc_SFSV_f1,pc_SFSV_precision,pc_SFSV_recall,k
3,0.6444444444444444,0.611111111111111,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,12
4,0.6746031746031745,0.6555555555555556,0.7222222222222222,0.7222222222222222,0.5714285714285714,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12
1,0.7105263157894737,0.8070175438596492,0.6842105263157895,0.6842105263157895,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.25,0.16666666666666666,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,13
2,0.7368421052631579,0.8245614035087719,0.7368421052631579,0.7368421052631579,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,13
3,0.6740740740740742,0.6481481481481481,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,13
4,0.6049382716049383,0.5873015873015873,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13
1,0.7037593984962406,0.7929824561403509,0.6842105263157895,0.6842105263157895,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.2,0.5,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,14
2,0.8320802005012532,0.8842105263157896,0.8421052631578947,0.8421052631578947,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,14
3,0.6666666666666666,0.6388888888888888,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,14
4,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14
1,0.6917293233082706,0.7789473684210527,0.6842105263157895,0.6842105263157895,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.4,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,15
2,0.7493734335839599,0.8105263157894737,0.7368421052631579,0.7368421052631579,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.2,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,15
3,0.7301587301587301,0.7111111111111111,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.4,1.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15
4,0.6746031746031745,0.6555555555555556,0.7222222222222222,0.7222222222222222,0.5714285714285714,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15
